Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1154.0,33,89.8,29.7,71.5,12.0,35.3,18.4,24.3,13.6,23.8,37.4,17.0,9.3,2.6,14.3,22.3,41.5,34.0,75.7,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1417.0,36,89.8,33.6,64.4,9.8,24.2,12.8,17.3,9.5,28.9,38.5,21.4,5.9,5.3,11.2,16.2,52.2,40.6,73.8,2017,16.8,2.4,14.4,Pac-12,5,10.0,70.0,4,31,5
1141.0,32,88.3,28.5,67.3,12.5,34.8,18.8,23.8,11.4,27.5,38.9,11.3,5.7,2.9,11.3,19.1,42.4,35.8,79.1,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1236.0,33,86.9,32.0,64.5,10.7,26.5,12.3,17.0,10.1,27.5,37.6,17.5,7.7,3.9,13.6,17.9,49.6,40.2,72.5,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1329.0,33,85.7,29.0,62.1,8.9,22.2,18.8,23.8,13.8,23.1,36.8,14.7,7.6,3.0,13.1,22.1,46.7,40.2,78.9,2017,12.4,1.3,11.1,Big 12,8,29.0,4.0,11,20,13
1366.0,29,85.7,28.7,70.0,13.5,40.8,14.7,22.7,12.3,28.0,40.3,17.3,7.8,3.2,14.9,19.7,41.0,33.2,64.8,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1267.0,35,85.6,29.2,63.9,10.2,27.5,17.1,23.3,9.3,27.7,37.0,16.5,6.0,4.0,12.4,18.4,45.6,37.0,73.4,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1340.0,31,85.3,30.9,64.2,7.7,22.5,15.8,24.0,10.4,23.9,34.3,15.8,9.9,2.6,12.1,19.0,48.2,34.1,65.8,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1252.0,33,85.0,28.5,59.9,10.3,28.1,17.8,24.6,10.3,26.5,36.8,18.2,6.6,3.2,15.2,21.3,47.5,36.6,72.3,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1246.0,38,84.9,29.8,63.1,7.0,19.9,18.2,25.8,12.4,27.4,39.8,15.4,6.0,5.3,11.7,18.8,47.3,35.3,70.3,2017,17.5,7.9,9.6,SEC,10,5.0,31.0,5,32,6
1423.0,35,84.8,30.6,63.7,9.6,26.2,14.0,20.2,12.1,24.0,36.0,16.1,6.7,3.4,10.4,20.0,48.0,36.6,69.1,2017,9.0,0.7,2.0,CAA,0,41.0,142.0,3,29,6
1314.0,40,84.4,30.7,65.8,7.1,20.0,16.1,22.9,15.8,28.0,43.7,18.1,7.1,3.5,11.8,17.8,46.6,35.5,70.1,2017,19.4,8.2,11.3,ACC,16,1.0,5.0,6,33,7
1303.0,32,83.9,28.0,61.6,9.3,23.9,18.7,25.0,10.6,25.3,35.9,13.8,8.2,3.3,13.9,19.3,45.4,38.8,74.8,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1242.0,36,83.2,29.8,60.9,8.8,21.9,14.9,21.9,11.9,26.8,38.7,16.2,6.9,4.5,12.7,17.8,48.8,40.4,67.8,2017,18.4,6.3,12.1,Big 12,16,2.0,11.0,5,31,5
1448.0,33,82.8,28.0,59.2,8.1,21.1,18.8,24.1,10.6,25.7,36.3,15.5,5.5,3.7,11.8,20.2,47.2,38.5,77.8,2017,10.7,0.7,10.1,ACC,2,43.0,17.0,13,19,14
1211.0,39,82.6,29.5,58.5,7.3,19.2,16.4,22.8,9.7,31.0,40.7,15.3,6.8,4.7,11.5,16.9,50.4,38.2,71.7,2017,20.4,9.5,10.8,WCC,10,3.0,82.0,1,37,2
1266.0,32,82.2,28.7,59.0,10.5,24.5,14.3,18.3,8.8,24.3,33.1,16.4,7.2,3.6,12.4,19.4,48.7,42.9,78.1,2017,10.8,1.0,9.8,Big East,6,47.0,36.0,6,19,13
1199.0,35,82.1,29.6,61.3,6.7,19.2,16.2,23.5,11.7,26.1,37.8,14.6,7.4,5.1,11.9,19.5,48.3,34.7,68.9,2017,13.9,6.3,7.6,ACC,11,18.0,29.0,6,26,9
1418.0,33,81.9,28.6,61.3,7.0,20.4,17.7,25.4,13.4,24.6,38.0,14.3,7.1,2.8,13.3,18.8,46.7,34.3,69.5,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1166.0,35,81.8,30.8,61.0,8.7,21.9,11.5,16.9,8.3,26.7,34.9,17.1,6.1,2.9,12.4,16.7,50.5,39.6,68.2,2017,12.0,3.9,8.1,Big East,5,26.0,45.0,7,25,10
1456.0,31,81.7,28.6,58.3,9.1,23.9,15.4,22.2,8.7,27.5,36.2,17.5,5.4,4.9,12.5,18.3,49.1,38.2,69.2,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1349.0,35,81.5,27.0,58.5,9.3,24.0,18.1,24.5,10.1,28.0,38.1,13.8,6.3,3.7,15.0,19.1,46.2,38.8,74.0,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1452.0,37,81.5,28.6,63.1,7.4,20.5,16.8,24.5,14.4,23.0,37.4,16.4,10.0,4.8,12.3,20.4,45.4,36.2,68.5,2017,17.6,9.4,8.2,Big 12,12,12.0,25.0,7,28,9
1284.0,34,81.2,27.3,62.6,8.9,23.9,17.6,23.3,11.2,27.4,38.5,12.7,6.9,4.6,12.5,20.5,43.7,37.3,75.7,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1420.0,34,81.1,28.1,60.0,9.7,24.7,15.1,20.3,9.0,26.3,35.3,14.9,6.6,2.4,12.1,18.4,46.9,39.3,74.5,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1455.0,36,81.0,27.6,58.8,8.6,21.4,17.3,23.6,12.0,28.9,40.9,16.3,6.5,3.9,11.3,18.8,46.9,40.3,73.3,2017,15.7,8.5,7.2,MVC,1,28.0,116.0,4,31,5
1181.0,37,80.8,27.5,58.0,8.4,22.2,17.4,22.8,10.5,25.7,36.2,13.1,6.1,4.6,11.4,18.2,47.5,37.9,76.2,2017,17.7,5.9,11.8,ACC,15,6.0,8.0,7,28,9
1235.0,35,80.8,29.5,62.5,9.8,24.6,12.1,17.3,9.1,25.7,34.8,15.8,7.8,3.5,10.1,15.9,47.2,40.0,70.0,2017,14.7,5.1,9.6,Big 12,14,15.0,2.0,9,24,11
1140.0,34,80.6,27.6,60.5,6.8,19.6,18.7,25.6,10.7,31.1,41.7,15.7,6.6,4.6,13.8,19.3,45.6,34.4,73.3,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1315.0,32,80.6,28.9,60.0,7.1,18.3,15.6,21.8,9.3,26.5,35.8,15.2,7.8,2.9,13.1,20.9,48.3,39.0,71.3,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1234.0,34,80.5,28.4,62.4,8.8,23.3,15.0,21.8,12.0,26.4,38.4,17.7,7.4,3.8,13.9,17.9,45.4,37.9,68.8,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1120.0,32,80.4,26.9,61.5,9.0,24.7,17.6,26.1,11.5,25.1,36.6,13.2,7.4,5.1,13.6,20.9,43.7,36.6,67.2,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1233.0,35,80.4,28.0,61.6,9.8,24.6,14.7,19.1,9.7,26.1,35.7,15.5,6.8,3.1,12.0,19.1,45.4,39.7,76.8,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1453.0,32,80.2,28.5,64.4,6.2,19.1,16.9,24.6,12.1,28.9,41.0,14.0,7.8,4.2,14.0,19.8,44.3,32.2,68.9,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1286.0,32,80.0,26.8,61.5,10.0,26.7,16.5,22.6,10.5,25.9,36.4,13.2,5.7,2.4,12.3,22.9,43.5,37.5,73.0,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1293.0,33,80.0,27.2,61.8,8.8,24.3,16.7,22.8,12.1,25.6,37.7,13.9,6.0,2.3,12.2,20.0,44.1,36.0,73.5,2017,9.0,0.7,2.0,Unknown,0,50.0,203.0,13,19,15
1305.0,35,79.8,26.7,59.5,9.1,23.9,17.3,24.5,11.0,27.6,38.6,16.0,5.4,4.3,11.0,16.6,44.8,38.2,70.5,2017,9.0,1.6,7.4,Unknown,0,50.0,203.0,13,19,15
1231.0,34,79.7,28.2,58.9,8.7,22.8,14.6,20.1,12.1,26.9,39.0,14.4,6.1,4.6,15.2,20.1,47.9,38.0,72.9,2017,10.6,3.2,7.5,Unknown,0,50.0,203.0,13,19,15
1345.0,35,79.7,28.0,58.4,9.0,22.3,14.7,19.4,9.8,27.9,37.7,18.3,5.2,2.5,13.0,15.8,47.9,40.3,75.7,2017,16.1,7.2,8.9,Big Ten,10,16.0,40.0,6,27,8
