Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1211.0,32,87.2,32.7,62.6,8.2,22.1,13.7,19.2,9.7,32.2,41.9,18.1,6.4,5.8,11.6,15.6,52.1,37.0,71.3,2022,20.5,7.7,12.8,WCC,9,7.0,74.0,4,28,4
1112.0,37,84.0,30.2,61.3,7.8,22.0,15.8,21.4,11.6,29.8,41.4,19.6,6.7,5.7,13.4,16.7,49.2,35.2,73.9,2022,17.6,7.1,10.5,Pac-12,7,2.0,69.0,3,33,4
1331.0,31,83.3,30.2,66.2,11.6,30.6,11.2,15.4,11.0,29.2,40.2,11.7,5.5,4.2,9.9,15.4,45.7,38.0,73.0,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1234.0,36,83.2,29.8,64.5,9.2,25.3,14.5,19.4,11.9,25.4,37.3,16.0,7.3,4.3,9.2,16.3,46.1,36.3,74.9,2022,15.5,3.5,11.9,Big Ten,6,19.0,47.0,6,26,10
1412.0,35,80.3,29.6,63.2,7.9,21.0,13.3,18.0,12.1,26.1,38.2,12.9,9.5,4.2,11.5,16.5,46.8,37.6,73.9,2022,9.2,3.8,5.5,Unknown,1,50.0,229.0,12,19,16
1132.0,31,80.3,28.4,65.3,8.2,24.2,15.2,20.5,12.2,26.6,38.8,12.6,7.3,3.4,12.3,17.7,43.5,34.0,73.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1181.0,39,80.1,29.7,60.4,7.9,21.6,12.8,17.3,10.5,27.4,37.9,16.5,6.4,5.6,10.3,13.7,49.1,36.6,73.8,2022,16.8,4.8,12.0,ACC,11,6.0,38.0,5,32,7
1138.0,30,79.9,29.7,65.2,8.5,24.9,12.0,17.0,14.2,28.3,42.4,15.0,7.1,4.6,13.2,17.1,45.5,34.2,70.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1405.0,34,79.9,29.9,62.4,6.9,19.5,13.2,17.5,10.7,29.2,39.9,15.3,5.5,2.8,10.2,15.1,47.9,35.4,75.4,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1343.0,30,79.8,30.3,62.2,10.9,28.2,8.3,12.9,8.9,26.6,35.5,15.5,6.2,1.8,10.2,14.0,48.8,38.7,63.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1385.0,32,79.6,30.3,66.8,7.3,21.6,11.8,17.4,12.0,25.9,37.8,18.8,8.8,5.5,11.9,17.9,45.3,33.5,67.7,2022,9.2,3.8,5.4,Unknown,1,50.0,229.0,12,19,16
1104.0,33,79.5,27.6,62.8,9.2,29.9,15.0,20.6,13.4,26.2,39.6,14.7,7.1,4.7,14.5,18.5,43.9,30.9,72.8,2022,11.6,3.4,8.2,SEC,9,32.0,1.0,9,19,14
1246.0,34,79.4,30.3,62.8,6.1,17.5,12.8,17.6,12.9,27.2,40.1,16.2,6.8,4.2,11.6,14.3,48.3,34.7,72.6,2022,17.7,6.6,11.1,SEC,10,9.0,22.0,7,26,8
1345.0,37,79.4,27.7,56.6,8.5,22.2,15.4,21.6,11.1,27.5,38.7,16.2,4.6,3.5,11.8,14.5,49.0,38.4,71.1,2022,16.4,3.6,12.7,Big Ten,11,8.0,26.0,6,29,8
1184.0,31,79.3,28.6,68.5,11.7,33.2,10.3,14.6,12.6,23.6,36.2,15.6,10.2,3.6,11.6,16.6,41.7,35.3,70.6,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1165.0,26,79.2,28.3,60.6,9.7,27.7,13.0,18.4,9.9,28.0,37.9,17.3,7.9,2.9,14.2,18.7,46.7,34.8,70.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1293.0,34,79.1,28.8,60.5,8.0,22.8,13.6,19.6,12.5,26.6,39.1,14.7,7.8,3.2,11.4,15.4,47.6,35.1,69.2,2022,10.3,3.7,6.6,OVC,2,26.0,229.0,1,31,3
1440.0,32,79.0,27.4,59.6,12.5,32.8,11.8,14.9,8.3,28.1,36.4,16.0,4.8,2.7,11.6,14.9,45.9,38.1,79.2,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1368.0,34,78.8,26.8,58.3,8.9,24.9,16.3,21.5,9.2,23.7,32.9,15.3,7.9,3.9,14.3,16.0,46.0,35.7,75.8,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1448.0,35,78.5,27.9,57.9,8.5,24.6,14.2,19.5,8.7,28.1,36.8,15.1,6.5,3.9,13.9,16.0,48.3,34.4,73.0,2022,10.2,4.9,5.3,ACC,3,38.0,77.0,6,25,10
1311.0,33,78.5,30.8,65.8,8.2,24.9,8.6,13.8,11.8,26.5,38.3,13.6,8.3,3.9,12.3,18.3,46.9,32.7,62.5,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1125.0,33,78.3,29.0,59.4,8.5,25.8,11.7,15.8,7.8,25.6,33.5,18.0,9.1,3.9,11.8,13.7,48.8,33.2,74.3,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1120.0,34,78.2,27.7,63.7,8.1,25.4,14.7,20.1,12.8,27.6,40.4,14.7,8.4,8.0,12.1,18.5,43.5,31.8,73.1,2022,15.6,9.0,6.5,SEC,10,10.0,43.0,6,28,6
1242.0,40,78.2,28.6,59.8,7.2,19.8,13.9,19.4,11.0,26.9,37.9,15.3,6.3,4.3,12.1,16.0,47.8,36.1,71.7,2022,17.6,6.7,10.9,Big 12,16,1.0,9.0,6,34,6
1158.0,32,78.2,28.0,63.7,8.1,23.9,14.1,19.3,13.8,26.6,40.3,13.2,8.0,2.8,15.6,20.6,43.9,33.9,73.0,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1270.0,33,78.2,28.3,62.8,6.5,20.6,15.2,23.0,13.9,26.6,40.5,12.7,7.8,3.5,16.2,20.1,45.1,31.3,65.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1136.0,32,78.0,27.5,62.9,8.3,27.1,14.8,20.3,12.6,28.7,41.3,13.9,6.5,4.5,13.9,17.0,43.7,30.4,73.2,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1294.0,38,77.9,27.6,58.1,10.2,26.8,12.5,17.6,7.7,26.6,34.3,12.3,4.0,2.9,12.4,17.2,47.5,38.1,70.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1220.0,32,77.9,29.0,62.6,9.5,28.0,10.4,13.1,8.2,25.0,33.2,15.5,8.0,2.7,10.3,14.9,46.3,34.0,79.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1442.0,32,77.9,27.8,64.0,8.7,26.2,13.7,19.3,11.3,26.5,37.9,11.4,6.2,2.5,11.4,17.4,43.4,33.1,70.8,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1314.0,39,77.9,27.6,61.8,8.4,23.5,14.3,18.7,11.5,29.8,41.2,14.9,5.2,3.9,11.7,14.5,44.7,35.8,76.4,2022,13.3,5.5,7.8,ACC,7,12.0,19.0,9,29,10
1381.0,35,77.7,27.5,59.7,8.3,24.3,14.4,20.2,10.1,27.5,37.6,12.1,6.1,2.5,12.7,17.1,46.1,34.3,71.4,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1195.0,34,77.7,27.8,61.2,10.2,29.2,11.9,17.7,11.2,27.6,38.8,15.7,6.7,4.8,13.5,14.8,45.4,35.0,67.6,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1202.0,34,77.6,27.8,59.9,11.8,31.0,10.3,13.6,9.3,23.8,33.1,17.4,8.3,3.5,10.5,14.6,46.4,38.0,75.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1393.0,33,77.4,27.7,61.5,9.1,24.1,12.8,17.4,10.6,25.7,36.3,14.6,7.0,3.8,10.7,14.2,45.1,37.7,73.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1362.0,34,77.4,27.8,60.7,9.6,27.5,12.2,17.6,10.8,27.1,37.9,13.0,7.7,4.6,12.8,18.1,45.7,35.0,69.4,2022,10.6,5.1,5.4,Unknown,1,50.0,229.0,12,19,16
1283.0,34,77.3,28.1,58.2,8.3,22.2,12.9,16.1,8.3,27.0,35.3,12.1,5.3,3.3,10.6,15.4,48.2,37.4,79.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1365.0,33,77.3,28.8,59.4,7.2,19.1,12.5,16.4,7.6,27.9,35.5,15.1,6.0,3.8,11.5,15.0,48.4,37.8,76.2,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1309.0,32,77.2,27.8,59.7,4.1,13.4,17.4,23.8,9.5,27.1,36.6,13.0,7.9,2.8,14.3,18.8,46.6,30.8,73.1,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1124.0,34,77.0,28.3,61.3,8.1,23.5,12.4,17.8,12.9,24.3,37.2,15.9,8.8,3.4,12.4,16.1,46.2,34.3,69.7,2022,17.9,7.8,10.1,Big 12,10,5.0,14.0,7,27,7
1186.0,34,76.9,26.6,58.7,8.9,25.1,14.7,19.5,9.1,27.6,36.7,15.7,5.5,2.7,13.3,18.6,45.4,35.2,75.3,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1154.0,31,76.8,27.0,60.8,10.7,30.3,12.0,17.9,9.4,27.9,37.3,16.1,4.7,3.6,12.2,15.4,44.5,35.4,67.2,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1101.0,36,76.7,26.3,59.9,6.9,21.5,17.3,22.9,10.5,21.6,32.1,14.9,10.9,1.9,12.6,22.3,43.8,32.0,75.4,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1394.0,35,76.6,26.9,60.9,6.4,19.0,16.3,22.2,12.8,25.5,38.3,15.1,8.5,1.8,14.1,20.3,44.3,33.6,73.7,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1286.0,35,76.5,26.4,55.8,7.7,20.8,16.1,21.4,8.7,26.4,35.1,13.2,5.2,3.7,12.9,18.3,47.3,36.8,75.4,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1224.0,29,76.4,26.2,59.6,8.4,23.6,15.6,20.9,10.3,24.1,34.4,14.4,8.4,3.6,14.8,18.1,43.9,35.9,74.5,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1387.0,35,76.2,27.4,59.7,6.7,18.3,14.7,19.3,11.9,26.7,38.6,14.8,6.4,3.1,12.9,17.9,45.8,36.9,76.3,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1451.0,33,76.2,26.6,56.0,7.2,21.1,15.8,21.1,6.6,25.5,32.1,10.6,7.7,2.5,11.6,15.4,47.5,33.9,74.9,2022,9.1,1.5,0.3,Unknown,1,50.0,229.0,12,19,16
1116.0,37,75.9,26.3,60.6,6.3,20.7,17.1,22.5,10.8,27.0,37.8,13.8,7.6,4.1,12.2,16.9,43.4,30.4,76.0,2022,12.8,7.6,5.3,SEC,11,16.0,32.0,7,28,9
1222.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,19.8,9.7,10.1,American,5,13.0,71.0,5,32,6
1397.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,18.0,10.9,7.1,SEC,12,4.0,5.0,8,27,8
1437.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,17.6,6.8,10.7,Big East,15,3.0,10.0,5,30,8
1403.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,16.5,10.5,6.0,Big 12,12,11.0,15.0,8,27,10
1417.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,16.2,6.9,9.2,Pac-12,5,17.0,53.0,5,27,8
1261.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,14.0,10.4,3.6,SEC,8,29.0,28.0,8,22,12
1228.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,13.9,6.7,7.3,Big Ten,9,18.0,16.0,6,23,10
1400.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,13.9,7.8,6.0,Big 12,8,20.0,13.0,10,22,12
1163.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,13.3,5.7,7.6,Big East,7,28.0,50.0,6,23,10
1439.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,13.2,5.0,8.3,ACC,5,42.0,46.0,9,23,13
1388.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,11.8,7.3,4.5,WCC,5,24.0,75.0,5,26,8
1272.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,11.8,6.2,5.6,American,4,39.0,60.0,3,22,11
1326.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,11.5,2.9,8.6,Big Ten,8,33.0,18.0,8,20,12
1276.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,11.4,3.9,7.6,Big Ten,7,37.0,2.0,12,19,15
1260.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,11.2,6.4,4.9,MVC,1,50.0,110.0,3,25,8
1458.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.9,6.1,4.7,Big Ten,11,15.0,20.0,5,25,8
1344.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.7,5.3,5.4,Big East,9,14.0,55.0,3,27,6
1328.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.7,5.6,5.1,Big 12,5,48.0,12.0,12,19,16
1361.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.6,10.3,0.3,Mountain West,1,49.0,92.0,2,23,9
1395.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.5,6.5,4.0,Big 12,9,23.0,4.0,9,21,13
1277.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.3,4.7,5.6,Big Ten,7,22.0,8.0,10,23,13
1280.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.2,4.9,5.3,Unknown,1,50.0,229.0,12,19,16
1329.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.2,9.4,0.8,Unknown,1,50.0,229.0,12,19,16
1401.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.1,5.8,4.2,SEC,9,31.0,57.0,10,27,13
1436.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.0,3.2,6.7,Unknown,1,50.0,229.0,12,19,16
1231.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,10.0,6.8,3.2,Big Ten,6,46.0,31.0,10,21,14
1323.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,9.8,2.9,6.9,ACC,4,30.0,54.0,9,24,11
1425.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,9.8,5.0,4.8,Pac-12,2,27.0,80.0,5,26,8
1173.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,9.7,5.5,4.3,Unknown,1,50.0,229.0,12,19,16
1371.0,40,75.9,26.2,68.5,4.1,33.2,8.3,23.8,6.6,21.6,32.1,10.6,4.0,1.8,16.2,13.7,41.7,30.4,62.5,2022,9.6,5.6,4.0,Big East,6,36.0,39.0,8,21,11
