Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1233.0,34,80.4,28.1,61.9,8.3,22.7,15.8,20.3,11.6,24.5,36.1,15.4,6.5,3.0,12.4,17.1,45.4,36.7,78.1,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1322.0,32,80.0,28.7,62.7,5.9,18.8,16.6,24.2,13.6,25.3,38.9,15.3,9.6,4.7,14.0,19.3,45.8,31.4,68.6,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1235.0,35,79.4,27.5,60.3,9.9,26.4,14.5,19.9,12.1,26.3,38.3,16.0,6.4,2.8,13.1,16.9,45.6,37.4,73.1,2013,11.3,-1.3,12.6,Big 12,7,39.0,27.0,10,23,12
1254.0,34,78.7,26.9,56.1,7.2,19.0,17.7,25.6,11.9,23.5,35.4,15.2,6.8,3.4,14.3,17.6,48.0,38.0,69.0,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1231.0,36,78.6,26.4,54.8,7.1,17.7,18.7,25.1,12.2,26.1,38.3,14.3,7.1,3.6,13.0,16.6,48.2,40.3,74.3,2013,20.2,6.4,13.8,Big Ten,10,6.0,14.0,6,29,7
1440.0,31,78.2,28.1,64.9,9.1,28.0,12.8,19.5,13.5,24.7,38.2,15.0,8.1,4.4,13.2,17.3,43.4,32.5,65.7,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1222.0,33,78.1,27.6,59.5,6.0,16.7,16.8,23.7,12.1,26.6,38.7,15.2,6.7,3.8,13.1,18.1,46.4,36.1,71.0,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1178.0,33,77.8,27.5,60.3,7.1,20.8,15.7,21.5,11.3,21.6,32.9,14.6,8.3,3.4,10.9,17.8,45.6,34.2,72.9,2013,8.4,-1.3,-1.7,Unknown,1,50.0,210.0,11,20,14
1433.0,35,77.5,28.3,62.5,7.9,22.3,13.0,18.5,13.7,20.8,34.5,14.7,11.8,3.1,11.6,19.5,45.3,35.5,70.1,2013,14.4,4.8,9.6,A-10,3,32.0,78.0,7,27,9
1279.0,35,77.5,27.1,62.1,6.7,20.5,16.5,24.4,13.3,25.6,38.9,12.5,8.2,5.1,11.3,16.9,43.7,32.5,67.8,2013,11.5,1.2,10.3,SEC,4,30.0,81.0,5,27,9
