Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1324.0,35,86.4,28.6,62.5,9.0,22.7,20.1,26.1,11.4,27.9,39.3,15.6,6.1,3.3,11.4,19.1,45.8,39.8,77.0,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1154.0,32,86.0,29.3,70.3,11.3,35.1,16.1,22.0,12.6,23.5,36.1,15.6,8.9,3.3,13.8,24.1,41.7,32.3,72.9,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1267.0,33,86.0,30.8,66.2,10.1,29.8,14.3,20.6,10.3,26.9,37.3,16.8,6.8,3.1,12.8,19.3,46.6,33.7,69.3,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1303.0,32,85.3,29.8,63.2,6.3,18.7,19.4,26.0,10.6,24.8,35.4,14.4,9.3,2.9,12.9,20.5,47.1,33.7,74.5,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1316.0,34,84.3,29.4,60.7,12.1,29.5,13.4,18.4,8.6,25.7,34.4,16.4,5.2,5.1,11.3,16.2,48.4,41.0,72.8,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1449.0,34,83.9,28.4,66.6,7.3,22.1,19.9,27.4,13.9,26.0,39.9,14.4,7.6,6.6,13.8,23.9,42.6,33.1,72.5,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1178.0,31,83.7,29.0,62.3,7.9,21.0,17.9,25.6,12.0,25.7,37.7,13.2,6.9,4.3,13.6,22.8,46.5,37.5,69.8,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1453.0,36,83.7,29.1,65.3,7.1,20.3,18.4,28.0,12.7,25.8,38.5,13.9,9.9,4.6,12.3,20.1,44.6,34.9,65.7,2016,8.7,0.0,-0.6,Unknown,1,50.0,164.0,12,19,15
1140.0,37,83.6,29.6,64.0,8.9,23.3,15.4,22.4,11.9,29.0,40.9,16.5,6.9,4.4,11.7,18.6,46.3,38.2,69.0,2016,9.0,0.0,9.0,Unknown,1,50.0,164.0,12,19,15
1314.0,40,82.8,30.9,64.0,5.6,17.1,15.4,20.7,14.2,26.4,40.6,17.8,6.7,4.4,10.8,18.0,48.2,32.7,74.7,2016,18.7,4.8,13.8,ACC,14,2.0,11.0,5,33,6
