Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1440.0,29,91.3,32.6,73.3,11.6,36.0,14.6,21.1,14.9,23.6,38.5,17.9,12.7,2.7,16.0,18.0,44.5,32.2,69.2,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1314.0,39,88.6,32.1,65.7,5.5,14.9,18.9,25.0,15.5,27.9,43.5,16.8,8.2,4.5,14.4,16.9,48.8,37.2,75.7,2008,20.2,1.0,19.2,ACC,13,1.0,9.0,3,36,3
1402.0,29,83.6,28.2,67.7,8.1,22.7,19.1,29.3,16.6,25.6,42.2,15.6,9.1,1.8,18.1,27.9,41.6,35.8,65.1,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1181.0,34,83.2,28.4,61.3,9.1,24.0,17.5,25.1,12.5,24.4,36.9,14.6,8.7,3.9,13.6,19.2,46.3,37.7,69.7,2008,18.2,4.3,13.8,ACC,11,6.0,11.0,5,28,6
1182.0,30,82.3,28.5,62.1,7.2,22.7,18.1,24.6,13.7,24.6,38.2,18.1,9.4,7.3,16.2,19.9,45.9,31.6,73.7,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1397.0,36,81.8,28.8,62.7,8.7,24.3,15.7,23.8,13.9,23.8,37.7,17.7,9.3,3.3,13.2,20.7,45.8,35.7,65.9,2008,16.1,2.8,13.3,SEC,12,5.0,19.0,4,31,5
1168.0,33,81.8,29.5,62.4,8.6,22.5,14.2,20.2,11.8,24.0,35.8,15.3,9.0,1.5,13.5,19.1,47.3,38.5,70.2,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1269.0,36,81.5,27.9,63.4,9.2,25.8,16.4,24.4,12.3,26.2,38.5,15.7,7.5,7.3,13.4,20.1,44.1,35.6,67.2,2008,8.3,-1.6,0.4,A-10,3,38.0,79.0,5,25,11
1249.0,30,81.5,29.0,61.9,8.4,22.1,15.0,22.4,13.0,22.1,35.1,17.1,8.9,2.6,15.3,19.3,46.9,38.2,66.9,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1129.0,34,81.4,29.2,57.5,8.0,20.3,14.9,22.6,9.9,26.0,35.8,17.8,6.3,2.4,15.7,17.4,50.8,39.3,66.1,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1124.0,32,81.3,28.1,61.8,8.6,22.7,16.5,22.2,12.0,25.4,37.4,12.1,7.4,4.3,12.6,20.8,45.4,37.8,74.3,2008,8.3,-1.6,0.4,Big 12,4,44.0,66.0,9,21,11
1348.0,33,80.5,28.4,60.4,7.4,19.4,16.4,23.7,13.5,24.8,38.3,14.8,7.0,4.0,14.0,18.3,47.0,38.0,69.3,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1242.0,40,80.5,29.4,57.9,6.8,17.1,15.0,21.3,12.1,26.6,38.7,18.0,8.9,5.9,13.2,17.7,50.8,39.7,70.2,2008,21.9,9.6,12.4,Big 12,15,2.0,46.0,2,37,3
1435.0,34,80.0,27.3,58.7,8.9,22.4,16.5,22.5,10.6,24.6,35.2,17.8,6.1,3.5,14.5,18.2,46.5,39.9,73.5,2008,8.4,-1.6,10.0,SEC,4,26.0,81.0,5,26,8
1272.0,40,79.9,28.6,61.4,7.6,21.6,15.2,24.8,14.1,26.4,40.5,15.9,8.4,6.1,11.8,17.2,46.6,34.9,61.4,2008,19.3,8.0,11.3,CUSA,10,3.0,76.0,2,38,2
1125.0,34,79.8,27.6,61.1,10.5,28.8,14.1,20.3,12.5,24.2,36.7,17.3,8.5,1.9,14.6,18.4,45.1,36.5,69.8,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1308.0,35,79.8,29.2,61.5,6.1,17.6,15.2,24.1,15.5,26.3,41.7,15.1,6.8,3.1,16.0,18.9,47.6,34.8,63.2,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1279.0,35,79.5,29.5,64.4,7.8,21.3,12.6,19.3,15.1,25.5,40.6,15.9,6.9,3.4,13.4,18.4,45.9,36.7,65.1,2008,9.3,-0.7,10.1,SEC,7,40.0,74.0,4,24,11
1155.0,34,79.2,29.4,64.4,8.0,21.4,12.4,19.9,15.8,22.6,38.4,15.7,9.8,5.4,14.9,19.5,45.6,37.2,62.3,2008,14.7,4.5,10.2,ACC,7,20.0,23.0,8,24,10
1323.0,33,79.0,27.7,61.1,8.3,20.5,15.3,20.8,13.2,28.3,41.5,18.4,6.2,3.8,13.0,15.0,45.4,40.5,73.8,2008,12.2,1.6,10.6,Big East,7,17.0,52.0,7,25,8
1393.0,35,79.0,28.5,59.2,5.4,15.9,16.6,24.9,13.8,26.4,40.2,16.5,8.3,6.0,15.9,16.5,48.1,34.1,66.8,2008,9.6,-0.6,10.1,Big East,5,49.0,41.0,9,21,14
1222.0,34,78.9,25.8,62.9,11.0,30.6,16.2,21.1,12.6,24.4,36.9,12.6,8.5,3.8,10.9,18.7,41.0,36.1,77.0,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1190.0,32,78.6,27.8,61.0,7.2,20.1,15.9,22.0,12.3,24.9,37.2,13.1,8.9,3.2,16.4,21.0,45.5,35.8,72.1,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1243.0,33,78.0,27.8,62.6,6.4,20.1,16.1,23.5,16.3,24.9,41.3,15.5,7.5,3.4,15.2,20.2,44.3,31.7,68.7,2008,9.6,1.1,8.6,Big 12,5,42.0,48.0,8,21,12
1169.0,30,78.0,28.4,61.5,7.5,20.5,13.6,19.7,11.6,25.5,37.1,15.2,9.1,3.2,16.0,22.5,46.3,36.8,69.0,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1172.0,36,77.9,28.7,61.1,9.1,25.0,11.4,15.9,11.6,24.6,36.2,17.1,8.1,3.2,11.8,18.1,46.9,36.4,71.7,2008,14.8,5.3,9.5,Southern,3,21.0,93.0,4,29,7
1404.0,33,77.6,27.0,61.5,9.4,27.2,14.2,20.5,13.1,24.1,37.2,14.0,7.2,2.4,13.8,17.0,43.9,34.4,69.0,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1210.0,32,77.6,27.6,58.5,6.7,18.0,15.7,22.4,11.6,22.4,34.0,15.0,8.3,3.5,15.3,22.5,47.1,37.2,70.0,2008,9.2,-0.5,9.8,Unknown,1,50.0,194.0,11,18,15
1196.0,36,77.5,28.6,58.6,7.6,20.8,12.8,18.3,11.9,24.2,36.0,17.5,6.2,3.1,12.6,16.2,48.8,36.3,70.1,2008,10.6,2.5,8.1,Unknown,1,50.0,194.0,11,18,15
1163.0,33,77.5,26.3,57.0,5.1,14.1,19.8,27.4,13.6,28.3,41.9,14.8,5.7,8.6,13.7,15.2,46.2,36.1,72.0,2008,12.3,3.8,8.5,Big East,8,22.0,44.0,6,24,9
1443.0,36,77.4,27.6,58.5,7.5,19.1,14.7,21.0,12.6,22.4,35.1,12.7,8.0,3.8,14.3,21.3,47.2,39.3,70.1,2008,8.3,-1.6,0.4,Sun Belt,1,48.0,194.0,3,29,7
1281.0,32,77.1,28.5,62.8,6.7,20.0,13.4,19.4,11.8,23.0,34.8,16.4,8.1,3.0,12.9,20.4,45.4,33.4,69.0,2008,9.1,-1.0,10.1,Unknown,1,50.0,194.0,11,18,15
1205.0,32,77.0,27.0,61.1,8.4,23.4,14.6,22.1,11.8,26.1,37.9,16.9,7.6,2.8,15.5,22.9,44.2,35.9,66.0,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
1317.0,31,76.9,26.7,57.9,6.6,16.5,17.0,23.6,13.0,25.6,38.6,10.8,5.5,3.1,15.0,19.3,46.0,39.8,71.9,2008,8.3,-1.6,0.4,Unknown,1,50.0,194.0,11,18,15
