Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year,Team_BPI,Team_DEF_I,Team_OFF_I,Team_CONF,Team_QUAL_WINS,Team_SOR_RK,Team_SOS_RK,Team_QUAL_LOSS,Team_Wins,Team_Losses
1211.0,32,91.0,33.7,61.4,7.5,20.4,16.0,21.9,9.3,27.8,37.2,18.8,7.9,2.8,12.0,16.3,54.9,36.8,73.1,2021,21.3,6.3,15.0,WCC,11,2.0,72.0,1,31,1
1159.0,16,85.2,30.9,62.8,9.3,22.9,14.1,19.4,9.8,30.1,39.9,17.6,7.1,3.4,10.8,16.2,49.3,40.3,72.3,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1381.0,24,84.2,29.1,61.5,8.8,25.8,17.2,23.0,11.0,28.4,39.4,14.1,7.0,2.6,12.1,16.9,47.4,34.1,74.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1136.0,22,83.8,29.0,62.4,9.5,24.8,16.3,21.5,10.3,29.5,39.8,15.3,6.9,3.5,15.1,16.6,46.5,38.1,76.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1234.0,31,83.7,29.8,63.3,9.7,25.2,14.5,20.2,11.3,28.5,39.7,19.2,5.6,4.5,9.5,15.0,47.1,38.6,71.5,2021,17.0,2.7,14.3,Big Ten,10,7.0,16.0,8,22,9
1124.0,30,82.9,30.6,62.9,10.0,24.1,11.8,16.7,12.8,23.2,36.0,16.9,8.9,3.7,11.5,17.1,48.6,41.3,70.8,2021,20.7,6.8,13.9,Big 12,14,1.0,43.0,2,28,2
1460.0,24,82.0,29.6,61.3,7.5,20.2,15.3,21.2,11.9,30.4,42.3,15.4,5.9,3.6,13.1,13.7,48.3,37.0,72.4,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1184.0,29,81.8,30.0,67.1,9.6,26.8,12.1,17.1,10.6,25.0,35.6,15.9,10.3,3.6,12.8,18.4,44.8,35.9,70.6,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1261.0,29,81.8,28.8,62.9,8.1,23.2,16.0,21.4,11.5,26.9,38.4,12.1,7.8,2.9,11.3,17.4,45.9,34.7,75.0,2021,12.6,1.4,11.2,SEC,7,21.0,22.0,8,19,10
1451.0,22,81.5,28.7,56.6,8.3,21.5,15.8,20.3,6.2,26.3,32.5,15.0,6.6,3.1,12.3,16.4,50.6,38.8,78.0,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1116.0,32,81.4,29.2,64.7,7.3,21.9,15.7,21.2,11.9,27.8,39.7,14.6,7.8,4.9,12.9,16.9,45.1,33.2,74.0,2021,13.5,7.1,6.4,SEC,7,6.0,56.0,7,25,7
1138.0,25,81.4,30.6,66.5,7.0,20.7,13.1,19.5,14.8,29.0,43.8,15.9,8.0,4.1,13.9,17.7,46.1,33.8,67.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1125.0,30,81.3,29.8,61.0,9.0,26.2,12.7,17.2,8.8,26.9,35.7,18.2,7.7,2.9,12.0,14.6,48.9,34.4,73.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1331.0,29,81.1,28.0,62.2,11.1,29.3,14.0,17.1,8.3,26.4,34.7,12.8,6.6,3.8,11.4,17.3,44.9,38.0,82.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1405.0,30,81.1,28.4,62.3,10.5,28.1,13.8,17.7,10.8,26.9,37.6,15.9,6.1,2.5,11.1,15.3,45.6,37.2,78.0,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1154.0,25,80.8,28.3,62.6,10.2,28.8,13.9,19.8,9.5,28.3,37.8,15.6,5.4,4.3,12.1,16.2,45.2,35.6,70.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1228.0,31,80.5,29.3,58.7,6.5,17.5,15.4,22.3,10.5,29.5,40.0,16.3,5.7,2.8,13.0,17.7,50.0,37.3,69.0,2021,17.6,8.0,9.7,Big Ten,14,3.0,5.0,6,24,7
1209.0,22,80.3,29.5,63.0,8.1,22.6,13.2,19.3,11.4,26.2,37.5,16.8,7.1,4.4,11.6,16.6,46.8,35.8,68.5,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1270.0,24,80.3,29.9,60.7,8.5,21.9,12.0,17.4,10.6,26.7,37.3,18.5,7.2,2.0,15.0,17.1,49.3,38.8,68.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1372.0,21,80.3,29.6,56.9,4.8,14.1,16.3,24.0,11.6,24.1,35.7,15.8,9.5,3.5,16.6,20.0,52.1,33.7,68.0,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1440.0,25,80.0,28.2,60.7,10.8,28.4,12.8,16.5,8.3,30.2,38.5,15.7,5.4,3.0,12.6,14.6,46.5,38.0,77.2,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1267.0,22,79.9,29.8,62.8,9.3,25.8,11.0,15.2,8.3,27.0,35.4,15.9,7.8,5.2,12.0,15.1,47.5,36.0,72.5,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1288.0,22,79.8,27.4,63.1,8.3,24.1,16.8,22.7,13.5,26.2,39.7,14.8,7.9,3.7,15.6,20.7,43.3,34.3,73.9,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1104.0,33,79.7,28.0,64.4,10.5,30.0,13.1,18.5,12.6,28.1,40.7,14.1,8.5,4.3,13.9,18.3,43.5,35.2,70.8,2021,14.4,8.6,5.8,SEC,9,5.0,30.0,5,26,7
1358.0,28,79.6,28.5,62.8,9.1,25.5,13.6,19.6,11.4,25.5,36.9,15.5,8.5,3.1,14.4,20.2,45.3,35.7,69.2,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1202.0,25,79.6,29.2,60.0,9.7,28.3,11.5,15.9,8.9,26.2,35.2,16.6,8.2,3.4,12.5,17.1,48.7,34.2,72.4,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1157.0,26,79.5,28.2,61.7,8.5,23.8,14.7,20.5,13.5,29.9,43.5,15.5,8.2,4.0,15.2,16.7,45.6,35.8,71.7,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1325.0,25,79.2,29.1,60.8,8.4,23.7,12.6,17.9,9.9,25.4,35.3,17.4,6.5,2.1,12.0,15.9,47.9,35.2,70.3,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1465.0,23,79.1,27.6,58.0,9.3,23.8,14.7,19.9,9.7,27.4,37.1,17.5,5.0,2.5,13.5,19.8,47.5,39.3,73.7,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1385.0,27,79.0,28.9,64.6,7.4,21.5,13.9,18.5,11.2,24.8,36.0,16.3,9.1,3.9,12.6,18.3,44.7,34.5,74.9,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1457.0,25,78.9,27.8,60.8,8.4,23.9,14.9,21.6,13.0,27.2,40.1,15.0,7.4,2.3,14.0,18.4,45.7,35.2,68.8,2021,8.8,1.4,1.6,Big South,0,49.0,307.0,1,23,2
1427.0,26,78.8,29.5,66.0,8.0,24.0,11.7,15.4,11.6,26.9,38.5,14.7,6.2,3.2,11.6,18.3,44.7,33.4,76.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1311.0,25,78.4,29.4,64.4,7.8,24.2,11.9,17.8,10.9,27.2,38.1,13.4,9.1,3.3,13.0,18.5,45.6,32.1,66.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1186.0,24,78.3,27.8,59.4,8.5,23.9,14.2,18.0,7.6,27.8,35.3,15.2,4.8,2.9,11.5,17.0,46.8,35.5,79.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1103.0,23,78.2,27.3,61.5,9.4,28.3,14.1,18.7,11.4,27.5,38.9,13.3,4.9,3.7,11.8,18.0,44.4,33.3,75.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1140.0,27,78.1,28.7,59.6,8.7,23.4,11.9,16.4,9.5,29.7,39.2,16.1,4.6,2.8,13.2,18.0,48.3,37.3,72.5,2021,11.1,4.5,6.6,WCC,1,25.0,78.0,5,20,7
1241.0,20,78.1,27.2,60.1,8.3,24.3,15.5,23.2,11.0,26.4,37.4,13.8,7.5,2.1,12.2,18.8,45.2,34.2,66.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1194.0,23,78.1,28.3,61.3,9.7,25.5,11.7,17.7,12.5,27.9,40.4,14.6,7.6,2.7,13.8,18.0,46.3,38.0,66.1,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1383.0,19,77.7,28.5,63.9,6.2,18.7,14.4,19.6,11.4,24.8,36.2,14.3,8.1,3.5,12.1,20.3,44.6,33.1,73.5,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1248.0,15,77.7,27.0,61.9,8.6,23.9,15.1,18.7,8.9,26.1,35.0,16.2,6.3,3.4,10.9,18.7,43.6,36.0,80.4,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1132.0,26,77.5,27.8,66.6,8.2,25.7,13.6,18.5,12.6,25.8,38.5,12.6,7.1,2.2,9.8,17.0,41.8,31.9,73.6,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1208.0,26,77.5,28.2,61.7,6.3,19.6,14.7,21.3,12.2,25.0,37.2,15.0,8.5,2.5,16.7,18.6,45.8,32.4,68.9,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1452.0,29,77.3,26.5,61.8,7.4,20.4,16.9,23.4,13.6,24.2,37.8,14.0,7.6,2.8,12.0,16.3,42.9,36.4,71.9,2021,12.0,3.9,8.1,Big 12,5,23.0,26.0,10,19,10
1120.0,27,77.2,26.3,60.3,9.1,27.8,15.4,21.8,12.9,26.4,39.4,14.8,6.2,6.0,16.2,17.9,43.7,32.6,70.8,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1326.0,31,77.2,26.4,57.6,8.1,22.6,16.2,21.4,9.8,26.8,36.6,13.1,4.5,3.5,10.6,18.5,45.9,36.0,75.6,2021,14.2,3.6,10.6,Big Ten,12,10.0,9.0,6,21,10
1199.0,25,77.2,27.7,58.4,7.7,20.4,14.0,19.0,11.1,25.6,36.7,14.5,7.3,5.1,14.4,18.4,47.4,37.6,74.1,2021,12.7,5.7,7.0,ACC,9,16.0,39.0,5,18,7
1168.0,16,77.0,26.9,59.4,8.2,21.3,15.1,20.4,8.8,24.1,32.9,13.6,6.7,2.0,12.8,16.9,45.2,38.4,73.9,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1337.0,27,76.9,27.6,59.5,6.9,21.2,14.9,18.9,8.2,26.9,35.1,16.3,6.5,3.2,13.1,19.0,46.3,32.6,78.5,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1359.0,19,76.8,28.5,64.1,7.9,25.5,11.9,17.4,11.7,28.1,39.7,14.9,6.8,2.5,16.3,20.9,44.4,31.2,68.6,2021,8.8,1.4,1.6,Unknown,0,50.0,307.0,13,13,14
1222.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,18.3,8.4,9.9,American,5,8.0,99.0,1,28,4
1276.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,17.4,7.7,9.7,Big Ten,13,4.0,15.0,3,23,5
1437.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,15.1,4.2,10.9,Big East,5,18.0,47.0,3,18,7
1403.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,14.4,7.9,6.5,Big 12,5,39.0,45.0,11,18,11
1425.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,14.3,7.3,7.0,Pac-12,7,9.0,48.0,6,25,8
1438.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.9,5.8,8.0,ACC,7,22.0,60.0,5,18,7
1397.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.3,8.3,5.0,SEC,6,33.0,57.0,6,18,9
1260.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.2,7.7,5.6,MVC,2,31.0,128.0,1,26,5
1458.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.2,7.2,6.0,Big Ten,7,24.0,4.0,12,18,13
1166.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.1,5.0,8.0,Big East,6,17.0,55.0,3,22,9
1160.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,13.1,5.7,7.4,Pac-12,6,19.0,63.0,5,23,9
1163.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,12.5,6.1,6.4,Big East,2,38.0,53.0,6,15,8
1400.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,12.4,5.7,6.7,Big 12,9,13.0,23.0,7,19,8
1361.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,12.2,6.9,5.3,Mountain West,1,29.0,115.0,2,23,5
1242.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,12.0,6.7,5.3,Big 12,8,12.0,31.0,9,21,9
1314.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.7,6.6,5.1,ACC,6,28.0,21.0,10,18,11
1345.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.6,5.4,6.2,Big Ten,8,20.0,13.0,7,18,10
1417.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.4,3.3,8.1,Pac-12,6,14.0,28.0,7,22,10
1382.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.3,6.2,5.2,A-10,1,35.0,89.0,2,16,5
1332.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.2,3.0,8.2,Pac-12,6,15.0,61.0,4,21,7
1181.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.1,3.4,7.7,Unknown,0,50.0,307.0,13,13,14
1328.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,11.0,4.6,6.4,Big 12,6,42.0,36.0,9,16,11
1393.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,10.9,4.2,6.8,ACC,8,32.0,41.0,8,18,10
1272.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,10.8,9.2,1.6,American,0,50.0,100.0,2,20,8
1196.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,10.3,4.5,5.8,SEC,5,40.0,27.0,6,15,10
1329.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,10.2,6.3,3.9,Big 12,10,11.0,20.0,6,21,9
1210.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.9,3.5,6.4,ACC,7,34.0,50.0,6,17,9
1268.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.7,3.8,6.0,Big Ten,5,44.0,14.0,13,17,14
1112.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.7,3.4,6.3,Pac-12,2,47.0,75.0,6,17,9
1353.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.6,6.4,3.2,Big Ten,8,27.0,2.0,10,16,12
1439.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.6,4.5,5.1,ACC,4,46.0,76.0,5,15,7
1155.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.5,7.3,2.3,ACC,8,26.0,34.0,7,16,8
1387.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.5,4.3,5.2,Unknown,0,50.0,307.0,13,13,14
1336.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.4,4.0,5.4,Unknown,0,50.0,307.0,13,13,14
1279.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.2,7.3,1.9,Unknown,0,50.0,307.0,13,13,14
1301.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.0,3.5,5.5,Unknown,0,50.0,307.0,13,13,14
1281.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,9.0,4.2,4.8,SEC,6,30.0,18.0,7,16,10
1231.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.9,4.8,4.0,Unknown,0,50.0,307.0,13,13,14
1371.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,4.1,4.7,Unknown,0,50.0,307.0,13,13,14
1257.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,ACC,5,36.0,42.0,6,13,7
1433.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,A-10,3,37.0,84.0,4,19,7
1277.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,Big Ten,8,41.0,8.0,11,15,13
1333.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,Pac-12,8,43.0,46.0,8,20,13
1179.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,MVC,1,45.0,160.0,3,26,5
1455.0,33,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,2021,8.8,1.4,1.6,American,2,48.0,98.0,4,16,6
