Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1154.0,33.0,89.8,29.7,71.5,12.0,35.3,18.4,24.3,13.6,23.8,37.4,17.0,9.3,2.6,14.3,22.3,41.5,34.0,75.7,2017
1417.0,36.0,89.8,33.6,64.4,9.8,24.2,12.8,17.3,9.5,28.9,38.5,21.4,5.9,5.3,11.2,16.2,52.2,40.6,73.8,2017
1141.0,32.0,88.3,28.5,67.3,12.5,34.8,18.8,23.8,11.4,27.5,38.9,11.3,5.7,2.9,11.3,19.1,42.4,35.8,79.1,2017
1236.0,33.0,86.9,32.0,64.5,10.7,26.5,12.3,17.0,10.1,27.5,37.6,17.5,7.7,3.9,13.6,17.9,49.6,40.2,72.5,2017
1329.0,33.0,85.7,29.0,62.1,8.9,22.2,18.8,23.8,13.8,23.1,36.8,14.7,7.6,3.0,13.1,22.1,46.7,40.2,78.9,2017
1366.0,29.0,85.7,28.7,70.0,13.5,40.8,14.7,22.7,12.3,28.0,40.3,17.3,7.8,3.2,14.9,19.7,41.0,33.2,64.8,2017
1267.0,35.0,85.6,29.2,63.9,10.2,27.5,17.1,23.3,9.3,27.7,37.0,16.5,6.0,4.0,12.4,18.4,45.6,37.0,73.4,2017
1340.0,31.0,85.3,30.9,64.2,7.7,22.5,15.8,24.0,10.4,23.9,34.3,15.8,9.9,2.6,12.1,19.0,48.2,34.1,65.8,2017
1252.0,33.0,85.0,28.5,59.9,10.3,28.1,17.8,24.6,10.3,26.5,36.8,18.2,6.6,3.2,15.2,21.3,47.5,36.6,72.3,2017
1246.0,38.0,84.9,29.8,63.1,7.0,19.9,18.2,25.8,12.4,27.4,39.8,15.4,6.0,5.3,11.7,18.8,47.3,35.3,70.3,2017
1423.0,35.0,84.8,30.6,63.7,9.6,26.2,14.0,20.2,12.1,24.0,36.0,16.1,6.7,3.4,10.4,20.0,48.0,36.6,69.1,2017
1314.0,40.0,84.4,30.7,65.8,7.1,20.0,16.1,22.9,15.8,28.0,43.7,18.1,7.1,3.5,11.8,17.8,46.6,35.5,70.1,2017
1303.0,32.0,83.9,28.0,61.6,9.3,23.9,18.7,25.0,10.6,25.3,35.9,13.8,8.2,3.3,13.9,19.3,45.4,38.8,74.8,2017
1242.0,36.0,83.2,29.8,60.9,8.8,21.9,14.9,21.9,11.9,26.8,38.7,16.2,6.9,4.5,12.7,17.8,48.8,40.4,67.8,2017
1448.0,33.0,82.8,28.0,59.2,8.1,21.1,18.8,24.1,10.6,25.7,36.3,15.5,5.5,3.7,11.8,20.2,47.2,38.5,77.8,2017
1211.0,39.0,82.6,29.5,58.5,7.3,19.2,16.4,22.8,9.7,31.0,40.7,15.3,6.8,4.7,11.5,16.9,50.4,38.2,71.7,2017
1266.0,32.0,82.2,28.7,59.0,10.5,24.5,14.3,18.3,8.8,24.3,33.1,16.4,7.2,3.6,12.4,19.4,48.7,42.9,78.1,2017
1199.0,35.0,82.1,29.6,61.3,6.7,19.2,16.2,23.5,11.7,26.1,37.8,14.6,7.4,5.1,11.9,19.5,48.3,34.7,68.9,2017
1418.0,33.0,81.9,28.6,61.3,7.0,20.4,17.7,25.4,13.4,24.6,38.0,14.3,7.1,2.8,13.3,18.8,46.7,34.3,69.5,2017
1166.0,35.0,81.8,30.8,61.0,8.7,21.9,11.5,16.9,8.3,26.7,34.9,17.1,6.1,2.9,12.4,16.7,50.5,39.6,68.2,2017
1456.0,31.0,81.7,28.6,58.3,9.1,23.9,15.4,22.2,8.7,27.5,36.2,17.5,5.4,4.9,12.5,18.3,49.1,38.2,69.2,2017
1349.0,35.0,81.5,27.0,58.5,9.3,24.0,18.1,24.5,10.1,28.0,38.1,13.8,6.3,3.7,15.0,19.1,46.2,38.8,74.0,2017
1452.0,37.0,81.5,28.6,63.1,7.4,20.5,16.8,24.5,14.4,23.0,37.4,16.4,10.0,4.8,12.3,20.4,45.4,36.2,68.5,2017
