Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1211.0,35.0,76.7,26.6,55.6,5.8,15.7,17.6,23.1,11.4,26.2,37.5,15.5,7.3,3.8,13.5,18.5,47.9,37.0,76.2,2011
1112.0,38.0,76.4,25.5,54.3,7.8,19.6,17.7,23.7,10.7,24.0,34.7,14.1,5.2,2.6,12.7,18.6,46.9,39.7,74.6,2011
1157.0,34.0,76.4,27.4,56.3,4.7,14.2,16.9,24.5,12.1,27.2,39.4,15.3,6.7,4.5,13.0,15.2,48.6,33.3,69.2,2011
1255.0,31.0,76.3,27.4,60.2,7.6,21.4,13.9,19.8,10.2,22.9,33.2,16.5,5.9,2.1,13.8,19.3,45.5,35.6,69.9,2011
1158.0,37.0,76.2,28.0,58.7,8.3,22.6,11.9,16.1,10.9,23.6,34.5,13.4,5.8,4.1,12.1,15.2,47.7,36.6,74.1,2011
1317.0,33.0,76.2,25.2,52.6,5.4,14.4,20.5,27.3,9.8,25.5,35.3,12.3,4.2,2.3,13.3,18.1,47.9,37.7,75.0,2011
1252.0,30.0,76.2,26.4,58.3,6.6,19.9,16.7,23.7,12.1,25.3,37.4,15.4,8.2,2.1,15.5,20.4,45.3,33.4,70.6,2011
1435.0,34.0,75.9,24.9,54.5,7.7,20.8,18.3,24.6,10.9,26.0,36.9,13.4,5.1,4.8,13.0,16.2,45.8,37.1,74.3,2011
1430.0,30.0,75.9,24.8,56.1,6.6,18.2,19.7,26.0,11.4,28.3,39.7,13.9,5.0,3.1,13.8,18.9,44.2,36.1,75.8,2011
1344.0,32.0,75.8,26.7,62.9,6.6,21.0,15.8,23.6,14.5,24.0,38.5,12.5,7.8,4.4,12.7,16.8,42.4,31.5,66.9,2011
1414.0,32.0,75.3,24.9,59.1,7.5,21.1,18.0,24.5,9.7,26.2,35.9,12.2,6.7,1.8,12.9,21.6,42.2,35.4,73.5,2011
1323.0,34.0,75.2,24.8,53.9,8.0,20.8,17.6,24.3,10.9,26.2,37.1,16.6,4.6,3.8,10.7,15.1,46.0,38.6,72.4,2011
1266.0,37.0,75.2,26.3,56.6,5.2,14.8,17.4,25.1,12.4,23.6,35.9,15.5,7.2,3.6,12.3,16.8,46.5,34.9,69.6,2011
1400.0,36.0,75.0,26.5,58.3,5.6,14.9,16.4,25.1,13.7,26.6,40.3,13.5,5.8,5.1,11.8,17.1,45.5,37.6,65.4,2011
1257.0,35.0,74.9,27.1,59.9,8.8,24.4,11.9,17.9,12.4,23.9,36.3,17.4,9.3,5.0,13.1,19.1,45.3,36.2,66.3,2011
1246.0,38.0,74.9,26.4,57.4,7.4,18.6,14.7,20.8,11.7,25.7,37.4,12.7,5.6,6.3,10.7,15.8,45.9,39.7,71.0,2011
1235.0,32.0,74.8,27.2,62.3,8.6,23.3,11.9,16.5,11.0,25.6,36.6,15.0,6.8,3.7,12.5,16.4,43.7,36.8,72.1,2011
1331.0,35.0,74.7,26.4,55.7,5.5,15.1,16.3,22.8,12.0,22.4,34.3,12.7,5.6,2.9,12.9,20.3,47.4,36.6,71.7,2011
1399.0,33.0,74.6,27.0,56.3,4.6,13.3,16.1,24.2,11.8,25.0,36.8,14.0,8.5,2.2,16.3,20.1,47.9,34.7,66.3,2011
1178.0,33.0,74.5,25.7,55.5,5.1,14.5,18.0,26.2,12.1,25.4,37.5,12.3,7.6,5.0,15.7,19.4,46.3,35.2,68.7,2011
1325.0,35.0,74.4,25.6,58.9,7.4,21.0,15.8,22.0,12.3,23.8,36.2,15.2,7.9,2.5,13.5,20.7,43.5,35.4,71.8,2011
1236.0,30.0,74.3,25.5,55.9,8.0,20.8,15.3,19.8,9.3,22.4,31.8,14.5,5.0,3.0,12.2,21.5,45.7,38.5,77.2,2011
1309.0,22.0,74.3,24.3,52.6,5.9,17.6,16.4,22.4,11.2,25.3,36.5,13.1,7.1,2.7,14.6,17.5,46.1,33.5,73.2,2011
1189.0,31.0,74.2,24.7,57.6,9.2,25.3,15.7,22.0,10.4,23.9,34.3,14.0,5.5,2.6,12.6,19.3,42.8,36.4,71.4,2011
1270.0,33.0,74.1,25.2,57.7,6.8,19.4,16.9,22.7,11.9,23.5,35.3,11.2,6.5,3.1,12.2,19.5,43.6,35.3,74.6,2011
1129.0,35.0,74.1,25.0,57.2,6.8,19.7,17.3,23.9,11.1,21.9,33.1,12.8,8.6,2.7,12.1,18.9,43.8,34.4,72.3,2011
1379.0,32.0,74.1,25.8,56.9,5.4,14.6,17.2,23.5,13.7,24.7,38.4,11.9,5.6,3.6,11.8,19.2,45.3,36.8,73.0,2011
