Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1293.0,34.0,79.1,28.8,60.5,8.0,22.8,13.6,19.6,12.5,26.6,39.1,14.7,7.8,3.2,11.4,15.4,47.6,35.1,69.2,2022
1440.0,32.0,79.0,27.4,59.6,12.5,32.8,11.8,14.9,8.3,28.1,36.4,16.0,4.8,2.7,11.6,14.9,45.9,38.1,79.2,2022
1368.0,34.0,78.8,26.8,58.3,8.9,24.9,16.3,21.5,9.2,23.7,32.9,15.3,7.9,3.9,14.3,16.0,46.0,35.7,75.8,2022
1448.0,35.0,78.5,27.9,57.9,8.5,24.6,14.2,19.5,8.7,28.1,36.8,15.1,6.5,3.9,13.9,16.0,48.3,34.4,73.0,2022
1311.0,33.0,78.5,30.8,65.8,8.2,24.9,8.6,13.8,11.8,26.5,38.3,13.6,8.3,3.9,12.3,18.3,46.9,32.7,62.5,2022
1125.0,33.0,78.3,29.0,59.4,8.5,25.8,11.7,15.8,7.8,25.6,33.5,18.0,9.1,3.9,11.8,13.7,48.8,33.2,74.3,2022
1120.0,34.0,78.2,27.7,63.7,8.1,25.4,14.7,20.1,12.8,27.6,40.4,14.7,8.4,8.0,12.1,18.5,43.5,31.8,73.1,2022
1242.0,40.0,78.2,28.6,59.8,7.2,19.8,13.9,19.4,11.0,26.9,37.9,15.3,6.3,4.3,12.1,16.0,47.8,36.1,71.7,2022
1158.0,32.0,78.2,28.0,63.7,8.1,23.9,14.1,19.3,13.8,26.6,40.3,13.2,8.0,2.8,15.6,20.6,43.9,33.9,73.0,2022
1270.0,33.0,78.2,28.3,62.8,6.5,20.6,15.2,23.0,13.9,26.6,40.5,12.7,7.8,3.5,16.2,20.1,45.1,31.3,65.9,2022
1136.0,32.0,78.0,27.5,62.9,8.3,27.1,14.8,20.3,12.6,28.7,41.3,13.9,6.5,4.5,13.9,17.0,43.7,30.4,73.2,2022
1294.0,38.0,77.9,27.6,58.1,10.2,26.8,12.5,17.6,7.7,26.6,34.3,12.3,4.0,2.9,12.4,17.2,47.5,38.1,70.9,2022
1220.0,32.0,77.9,29.0,62.6,9.5,28.0,10.4,13.1,8.2,25.0,33.2,15.5,8.0,2.7,10.3,14.9,46.3,34.0,79.7,2022
1442.0,32.0,77.9,27.8,64.0,8.7,26.2,13.7,19.3,11.3,26.5,37.9,11.4,6.2,2.5,11.4,17.4,43.4,33.1,70.8,2022
1314.0,39.0,77.9,27.6,61.8,8.4,23.5,14.3,18.7,11.5,29.8,41.2,14.9,5.2,3.9,11.7,14.5,44.7,35.8,76.4,2022
1381.0,35.0,77.7,27.5,59.7,8.3,24.3,14.4,20.2,10.1,27.5,37.6,12.1,6.1,2.5,12.7,17.1,46.1,34.3,71.4,2022
1195.0,34.0,77.7,27.8,61.2,10.2,29.2,11.9,17.7,11.2,27.6,38.8,15.7,6.7,4.8,13.5,14.8,45.4,35.0,67.6,2022
1202.0,34.0,77.6,27.8,59.9,11.8,31.0,10.3,13.6,9.3,23.8,33.1,17.4,8.3,3.5,10.5,14.6,46.4,38.0,75.7,2022
1393.0,33.0,77.4,27.7,61.5,9.1,24.1,12.8,17.4,10.6,25.7,36.3,14.6,7.0,3.8,10.7,14.2,45.1,37.7,73.7,2022
1362.0,34.0,77.4,27.8,60.7,9.6,27.5,12.2,17.6,10.8,27.1,37.9,13.0,7.7,4.6,12.8,18.1,45.7,35.0,69.4,2022
1283.0,34.0,77.3,28.1,58.2,8.3,22.2,12.9,16.1,8.3,27.0,35.3,12.1,5.3,3.3,10.6,15.4,48.2,37.4,79.7,2022
1365.0,33.0,77.3,28.8,59.4,7.2,19.1,12.5,16.4,7.6,27.9,35.5,15.1,6.0,3.8,11.5,15.0,48.4,37.8,76.2,2022
1309.0,32.0,77.2,27.8,59.7,4.1,13.4,17.4,23.8,9.5,27.1,36.6,13.0,7.9,2.8,14.3,18.8,46.6,30.8,73.1,2022
1124.0,34.0,77.0,28.3,61.3,8.1,23.5,12.4,17.8,12.9,24.3,37.2,15.9,8.8,3.4,12.4,16.1,46.2,34.3,69.7,2022
1186.0,34.0,76.9,26.6,58.7,8.9,25.1,14.7,19.5,9.1,27.6,36.7,15.7,5.5,2.7,13.3,18.6,45.4,35.2,75.3,2022
1154.0,31.0,76.8,27.0,60.8,10.7,30.3,12.0,17.9,9.4,27.9,37.3,16.1,4.7,3.6,12.2,15.4,44.5,35.4,67.2,2022
1101.0,36.0,76.7,26.3,59.9,6.9,21.5,17.3,22.9,10.5,21.6,32.1,14.9,10.9,1.9,12.6,22.3,43.8,32.0,75.4,2022
1394.0,35.0,76.6,26.9,60.9,6.4,19.0,16.3,22.2,12.8,25.5,38.3,15.1,8.5,1.8,14.1,20.3,44.3,33.6,73.7,2022
1286.0,35.0,76.5,26.4,55.8,7.7,20.8,16.1,21.4,8.7,26.4,35.1,13.2,5.2,3.7,12.9,18.3,47.3,36.8,75.4,2022
1224.0,29.0,76.4,26.2,59.6,8.4,23.6,15.6,20.9,10.3,24.1,34.4,14.4,8.4,3.6,14.8,18.1,43.9,35.9,74.5,2022
1387.0,35.0,76.2,27.4,59.7,6.7,18.3,14.7,19.3,11.9,26.7,38.6,14.8,6.4,3.1,12.9,17.9,45.8,36.9,76.3,2022
1451.0,33.0,76.2,26.6,56.0,7.2,21.1,15.8,21.1,6.6,25.5,32.1,10.6,7.7,2.5,11.6,15.4,47.5,33.9,74.9,2022
1116.0,37.0,75.9,26.3,60.6,6.3,20.7,17.1,22.5,10.8,27.0,37.8,13.8,7.6,4.1,12.2,16.9,43.4,30.4,76.0,2022
