Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1324.0,35.0,86.4,28.6,62.5,9.0,22.7,20.1,26.1,11.4,27.9,39.3,15.6,6.1,3.3,11.4,19.1,45.8,39.8,77.0,2016
1154.0,32.0,86.0,29.3,70.3,11.3,35.1,16.1,22.0,12.6,23.5,36.1,15.6,8.9,3.3,13.8,24.1,41.7,32.3,72.9,2016
1267.0,33.0,86.0,30.8,66.2,10.1,29.8,14.3,20.6,10.3,26.9,37.3,16.8,6.8,3.1,12.8,19.3,46.6,33.7,69.3,2016
1303.0,32.0,85.3,29.8,63.2,6.3,18.7,19.4,26.0,10.6,24.8,35.4,14.4,9.3,2.9,12.9,20.5,47.1,33.7,74.5,2016
1316.0,34.0,84.3,29.4,60.7,12.1,29.5,13.4,18.4,8.6,25.7,34.4,16.4,5.2,5.1,11.3,16.2,48.4,41.0,72.8,2016
1449.0,34.0,83.9,28.4,66.6,7.3,22.1,19.9,27.4,13.9,26.0,39.9,14.4,7.6,6.6,13.8,23.9,42.6,33.1,72.5,2016
1178.0,31.0,83.7,29.0,62.3,7.9,21.0,17.9,25.6,12.0,25.7,37.7,13.2,6.9,4.3,13.6,22.8,46.5,37.5,69.8,2016
1453.0,36.0,83.7,29.1,65.3,7.1,20.3,18.4,28.0,12.7,25.8,38.5,13.9,9.9,4.6,12.3,20.1,44.6,34.9,65.7,2016
1140.0,37.0,83.6,29.6,64.0,8.9,23.3,15.4,22.4,11.9,29.0,40.9,16.5,6.9,4.4,11.7,18.6,46.3,38.2,69.0,2016
1314.0,40.0,82.8,30.9,64.0,5.6,17.1,15.4,20.7,14.2,26.4,40.6,17.8,6.7,4.4,10.8,18.0,48.2,32.7,74.7,2016
1231.0,35.0,82.6,29.2,58.1,9.9,23.7,14.4,19.7,11.8,25.0,36.8,16.0,6.8,3.9,13.5,18.5,50.2,41.6,73.1,2016
1125.0,32.0,82.4,28.6,57.8,10.6,29.1,14.8,20.3,8.5,26.0,34.5,17.0,4.5,2.5,14.1,20.0,49.5,36.3,72.6,2016
1457.0,32.0,82.2,27.8,58.4,8.9,24.0,17.7,23.6,9.1,27.2,36.3,11.8,5.4,5.4,12.6,18.9,47.6,37.1,74.9,2016
1235.0,35.0,81.8,31.1,61.7,8.4,21.7,11.3,16.1,8.7,26.9,35.5,16.5,6.2,4.1,11.4,15.5,50.3,38.7,70.2,2016
1186.0,34.0,81.4,28.3,58.5,10.5,27.2,14.4,21.1,9.4,23.9,33.3,13.2,5.9,3.8,11.2,19.4,48.3,38.5,68.3,2016
1242.0,38.0,81.3,28.7,58.1,8.0,19.2,15.8,22.2,10.6,27.4,38.0,15.9,6.7,4.2,12.6,18.9,49.5,41.8,71.3,2016
1181.0,36.0,81.1,27.3,59.3,9.1,23.6,17.4,24.1,11.8,24.3,36.1,13.3,6.3,4.3,9.8,16.8,46.0,38.5,72.3,2016
1184.0,31.0,80.5,27.9,56.8,8.3,21.1,16.5,22.6,8.8,23.4,32.2,15.9,7.0,3.1,14.7,21.5,49.1,39.5,73.0,2016
1425.0,34.0,80.5,28.9,62.9,7.8,20.2,14.9,22.1,11.8,27.5,39.3,14.8,6.3,5.4,12.2,17.4,46.0,38.7,67.6,2016
1462.0,34.0,80.5,27.3,60.4,7.5,20.6,18.4,25.2,12.8,28.1,40.9,16.1,7.2,3.0,12.6,19.9,45.2,36.3,73.0,2016
1112.0,34.0,80.4,27.8,57.9,6.5,17.1,18.3,25.4,11.6,28.6,40.2,14.3,4.8,4.7,13.0,18.3,48.0,38.1,72.1,2016
1391.0,34.0,80.3,28.3,62.5,8.3,22.8,15.4,21.3,9.6,26.0,35.6,15.3,6.3,2.4,12.3,18.1,45.2,36.4,72.1,2016
1372.0,34.0,80.2,28.6,59.8,7.9,21.8,15.1,20.6,11.9,23.1,35.0,18.7,9.1,3.6,12.1,20.6,47.8,36.3,73.5,2016
1277.0,34.0,80.2,28.9,59.4,9.2,21.1,13.1,18.1,12.2,29.4,41.6,20.7,4.6,5.1,11.9,19.2,48.8,43.6,72.6,2016
1139.0,33.0,79.9,27.8,59.7,7.2,18.2,17.2,23.5,11.1,24.8,35.9,14.2,6.9,3.2,10.2,19.6,46.6,39.3,73.1,2016
1328.0,37.0,79.7,27.5,60.1,10.3,24.5,14.3,19.8,11.0,27.3,38.3,14.5,6.7,5.1,13.1,17.0,45.8,42.2,72.2,2016
1233.0,33.0,79.6,27.8,60.9,9.9,26.8,14.0,19.7,10.5,26.4,36.9,16.7,7.5,4.1,12.8,19.4,45.7,37.0,71.1,2016
1166.0,35.0,79.6,28.0,59.5,8.1,23.0,15.6,22.3,9.5,27.6,37.1,15.3,6.0,3.1,11.6,18.9,47.0,35.2,70.0,2016
1418.0,34.0,79.6,27.4,61.7,6.5,21.1,18.3,26.2,14.3,27.2,41.5,12.7,6.4,3.6,12.5,18.7,44.4,31.0,69.8,2016
1182.0,34.0,79.5,27.9,60.5,9.5,26.0,14.2,20.5,10.2,29.0,39.2,15.6,4.7,3.8,13.9,20.3,46.2,36.5,69.1,2016
1256.0,33.0,79.5,27.7,60.5,7.1,21.3,17.0,25.5,10.8,27.2,38.1,14.0,7.5,4.3,12.5,18.1,45.8,33.2,66.5,2016
1284.0,36.0,79.5,26.8,61.5,7.8,21.4,18.1,23.6,10.8,28.0,38.8,12.3,8.2,3.6,12.3,21.3,43.5,36.6,76.8,2016
1236.0,34.0,79.4,27.4,59.3,10.4,25.4,14.2,19.7,10.1,26.1,36.2,15.1,5.6,3.3,12.3,17.3,46.2,41.0,72.0,2016
1322.0,28.0,79.4,27.5,60.3,7.4,20.6,17.0,22.3,10.2,22.6,32.8,15.5,6.2,3.2,14.5,20.0,45.6,35.8,76.6,2016
