Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1362.0,34.0,75.4,26.6,57.1,7.0,20.0,15.1,21.9,10.4,22.8,33.2,13.8,8.4,1.9,13.0,17.8,46.7,35.1,68.9,2012
1266.0,35.0,75.4,26.3,58.1,5.7,17.0,17.1,23.7,11.8,24.5,36.3,16.6,8.7,3.5,13.2,17.7,45.2,33.7,72.1,2012
1396.0,32.0,75.0,26.9,57.4,7.1,17.9,14.1,19.6,10.4,24.4,34.8,15.4,7.2,4.2,12.5,17.7,46.9,39.7,71.9,2012
1326.0,38.0,75.0,27.2,56.7,5.1,15.2,15.5,21.9,11.8,25.0,36.8,14.8,7.3,3.2,11.8,16.1,47.9,33.7,71.0,2012
1388.0,33.0,74.8,26.0,54.9,7.4,21.6,15.4,21.1,11.5,25.2,36.7,15.8,6.9,3.1,11.6,16.0,47.3,34.4,72.9,2012
1124.0,38.0,74.7,26.4,56.5,6.8,17.8,15.1,20.0,12.4,24.1,36.4,15.0,7.5,4.7,13.7,17.7,46.7,38.3,75.4,2012
1272.0,35.0,74.7,26.7,54.3,5.3,14.6,16.1,22.4,9.5,24.8,34.3,14.5,7.9,5.6,12.7,19.0,49.1,36.2,71.7,2012
1332.0,34.0,74.3,26.0,55.4,7.2,19.4,15.1,21.4,10.6,23.6,34.1,14.3,6.0,3.6,12.9,17.1,46.9,37.4,70.9,2012
1177.0,31.0,74.1,27.6,63.1,7.2,21.6,11.6,16.7,12.1,21.0,33.1,15.3,7.9,4.1,13.4,20.5,43.8,33.5,69.6,2012
1393.0,37.0,74.1,27.2,58.3,6.3,18.1,13.4,19.2,12.4,22.3,34.7,15.3,9.1,6.9,10.5,15.5,46.7,34.9,69.8,2012
1144.0,32.0,74.1,26.4,54.6,5.3,14.1,15.9,23.8,10.3,25.0,35.3,15.5,6.1,5.2,14.2,20.2,48.4,37.4,66.9,2012
1253.0,34.0,73.8,25.9,55.3,6.5,18.2,15.6,23.3,11.5,24.1,35.6,14.0,7.1,2.7,12.9,15.5,46.8,35.8,66.9,2012
1211.0,33.0,73.8,24.9,52.7,6.5,17.2,17.4,24.3,10.9,26.0,36.8,13.8,6.8,3.2,13.1,15.6,47.3,37.9,71.6,2012
1164.0,30.0,73.8,25.2,58.3,9.6,26.4,13.7,19.9,10.9,23.8,34.7,14.8,5.8,1.8,12.9,16.7,43.2,36.5,69.1,2012
1218.0,32.0,73.6,26.1,56.6,5.1,15.7,16.4,24.6,11.8,24.9,36.8,14.8,5.7,3.3,15.2,19.3,46.1,32.3,66.7,2012
1223.0,30.0,73.6,26.2,62.0,5.1,16.0,16.0,23.5,13.5,22.8,36.3,12.5,7.5,1.7,15.7,21.8,42.3,31.9,68.3,2012
1249.0,35.0,73.5,25.8,59.6,4.4,13.0,17.6,24.4,14.2,25.4,39.6,12.8,8.1,4.4,11.9,17.2,43.2,33.7,72.0,2012
1242.0,39.0,73.5,26.2,55.6,5.7,16.5,15.3,22.1,11.5,26.2,37.7,15.1,7.3,5.7,13.0,17.4,47.2,34.5,69.2,2012
1191.0,32.0,73.5,25.0,54.3,5.5,14.2,17.9,23.4,8.7,20.3,29.0,15.9,7.6,1.7,12.6,21.3,46.1,39.1,76.4,2012
1255.0,31.0,73.4,26.6,61.5,8.5,24.5,11.6,17.1,9.4,24.8,34.2,15.5,5.3,2.2,13.2,16.0,43.4,34.9,67.6,2012
