Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1233.0,34.0,80.4,28.1,61.9,8.3,22.7,15.8,20.3,11.6,24.5,36.1,15.4,6.5,3.0,12.4,17.1,45.4,36.7,78.1,2013
1322.0,32.0,80.0,28.7,62.7,5.9,18.8,16.6,24.2,13.6,25.3,38.9,15.3,9.6,4.7,14.0,19.3,45.8,31.4,68.6,2013
1235.0,35.0,79.4,27.5,60.3,9.9,26.4,14.5,19.9,12.1,26.3,38.3,16.0,6.4,2.8,13.1,16.9,45.6,37.4,73.1,2013
1254.0,34.0,78.7,26.9,56.1,7.2,19.0,17.7,25.6,11.9,23.5,35.4,15.2,6.8,3.4,14.3,17.6,48.0,38.0,69.0,2013
1231.0,36.0,78.6,26.4,54.8,7.1,17.7,18.7,25.1,12.2,26.1,38.3,14.3,7.1,3.6,13.0,16.6,48.2,40.3,74.3,2013
1440.0,31.0,78.2,28.1,64.9,9.1,28.0,12.8,19.5,13.5,24.7,38.2,15.0,8.1,4.4,13.2,17.3,43.4,32.5,65.7,2013
1222.0,33.0,78.1,27.6,59.5,6.0,16.7,16.8,23.7,12.1,26.6,38.7,15.2,6.7,3.8,13.1,18.1,46.4,36.1,71.0,2013
1178.0,33.0,77.8,27.5,60.3,7.1,20.8,15.7,21.5,11.3,21.6,32.9,14.6,8.3,3.4,10.9,17.8,45.6,34.2,72.9,2013
1433.0,35.0,77.5,28.3,62.5,7.9,22.3,13.0,18.5,13.7,20.8,34.5,14.7,11.8,3.1,11.6,19.5,45.3,35.5,70.1,2013
1279.0,35.0,77.5,27.1,62.1,6.7,20.5,16.5,24.4,13.3,25.6,38.9,12.5,8.2,5.1,11.3,16.9,43.7,32.5,67.8,2013
1301.0,35.0,77.4,28.1,56.8,5.3,13.5,15.8,23.2,11.3,25.4,36.7,14.6,6.5,4.2,12.4,15.6,49.6,39.1,68.1,2013
1181.0,36.0,77.2,26.7,56.5,7.5,18.8,16.3,22.1,9.4,24.2,33.6,14.3,6.4,3.8,10.6,17.9,47.2,39.9,73.9,2013
1140.0,36.0,77.1,27.8,60.8,5.9,17.5,15.7,21.6,12.0,26.8,38.9,16.0,8.1,2.5,12.0,18.8,45.7,33.8,72.8,2013
1211.0,35.0,77.0,27.5,55.3,6.5,17.4,15.7,22.2,11.7,25.7,37.4,15.1,7.9,2.7,11.2,15.7,49.7,37.1,70.5,2013
1125.0,33.0,76.8,27.5,55.9,8.5,22.1,13.4,18.3,9.3,22.5,31.8,15.6,9.8,2.7,13.3,18.3,49.1,38.3,73.2,2013
1314.0,35.0,76.7,28.5,64.6,7.4,19.8,12.3,18.4,13.7,25.2,38.8,17.1,8.5,3.3,12.4,14.9,44.1,37.3,67.1,2013
1168.0,32.0,76.6,26.7,56.8,8.3,22.0,14.8,19.6,8.4,21.3,29.7,14.8,7.8,1.6,12.5,18.6,47.0,37.8,75.8,2013
1187.0,35.0,76.5,26.3,58.3,7.8,22.4,16.0,22.4,10.7,25.2,35.9,17.2,8.0,4.5,12.7,17.7,45.2,34.9,71.6,2013
1146.0,30.0,76.5,28.5,65.6,7.1,20.3,12.3,19.4,13.9,24.8,38.7,14.1,7.9,4.0,14.4,20.9,43.5,35.2,63.2,2013
1281.0,34.0,76.1,27.2,59.3,6.3,18.7,15.4,20.8,13.4,27.4,40.8,13.9,6.7,3.5,13.0,16.7,45.9,33.9,74.4,2013
1124.0,37.0,76.0,27.1,58.9,6.9,19.7,14.9,21.5,12.0,25.5,37.5,15.9,6.6,4.5,11.9,17.1,46.0,35.3,69.2,2013
1451.0,37.0,75.7,26.8,52.9,7.2,17.3,15.0,20.8,9.0,26.9,36.0,14.0,5.3,4.5,12.4,16.8,50.6,41.6,72.1,2013
1169.0,31.0,75.3,26.4,60.5,5.3,15.6,17.2,23.5,13.7,23.1,36.9,15.3,8.5,3.1,13.6,19.5,43.6,33.6,73.3,2013
1242.0,37.0,75.2,26.6,55.4,5.8,16.1,16.1,21.9,10.8,28.4,39.2,15.5,7.0,6.7,14.0,16.7,48.1,36.4,73.7,2013
1276.0,39.0,75.2,28.0,57.9,7.6,19.7,11.5,16.5,10.7,24.4,35.0,14.5,6.1,2.8,9.4,12.7,48.4,38.5,70.1,2013
