Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1176.0,34.0,81.0,27.8,61.9,8.6,24.9,16.7,22.9,10.1,25.2,35.3,13.1,6.2,3.9,10.0,16.9,45.0,34.8,73.0,2024
1158.0,35.0,80.9,28.7,65.1,10.5,30.6,12.9,17.9,13.1,26.7,39.8,15.3,6.3,3.1,9.9,15.9,44.2,34.3,72.2,2024
1186.0,32.0,80.8,27.9,55.7,8.5,23.4,16.4,21.3,8.1,25.8,33.8,17.6,6.0,3.6,13.2,18.2,50.1,36.4,77.1,2024
1184.0,31.0,80.8,29.6,64.3,7.8,21.9,13.8,20.3,13.3,26.9,40.2,14.6,6.3,6.1,11.5,16.2,46.0,35.8,68.0,2024
1307.0,35.0,80.7,29.5,65.2,6.5,19.9,15.2,21.3,13.0,26.7,39.7,14.4,8.7,5.0,10.0,17.7,45.2,32.7,71.3,2024
1449.0,32.0,80.6,29.1,61.9,8.1,22.8,14.3,19.9,9.4,26.6,36.0,15.1,5.8,3.7,11.7,18.3,47.0,35.4,72.2,2024
1272.0,32.0,80.5,28.0,61.0,8.3,23.7,16.1,22.2,12.0,25.1,37.0,13.7,8.6,4.5,13.1,17.2,46.0,35.0,72.5,2024
1166.0,35.0,80.4,29.0,60.0,10.7,29.1,11.7,14.8,8.4,29.7,38.1,16.8,3.8,4.1,10.6,11.5,48.4,36.8,78.8,2024
1124.0,35.0,80.4,27.6,57.2,8.6,22.1,16.5,22.6,11.4,23.7,35.1,14.7,6.7,3.1,12.0,16.5,48.3,38.9,73.2,2024
1443.0,34.0,80.2,29.3,62.9,6.9,20.2,14.8,20.6,10.6,29.3,39.9,13.4,7.6,3.2,13.8,18.4,46.6,34.0,72.0,2024
1236.0,36.0,80.2,29.0,62.0,9.4,26.2,12.8,18.2,8.4,24.1,32.5,13.6,9.2,3.1,10.4,17.0,46.8,36.1,70.3,2024
1115.0,31.0,80.1,26.2,58.7,10.9,29.0,16.8,22.0,8.4,26.2,34.5,15.1,5.9,2.2,13.2,18.3,44.6,37.5,76.2,2024
1150.0,33.0,80.1,28.1,63.5,8.9,26.2,14.9,21.0,11.2,25.7,36.9,13.2,7.0,2.8,11.4,17.4,44.3,34.0,71.0,2024
1262.0,32.0,80.0,28.5,60.1,5.8,17.7,17.2,23.3,11.5,29.3,40.8,12.7,6.9,4.9,13.3,15.1,47.5,32.9,73.6,2024
1405.0,32.0,80.0,28.8,60.2,6.5,17.2,16.0,21.3,10.0,23.9,33.9,13.4,7.3,2.0,10.7,15.6,47.8,37.6,75.4,2024
1270.0,34.0,80.0,28.6,58.7,7.6,19.7,15.2,21.9,11.2,24.8,36.0,14.9,10.3,3.4,9.6,17.3,48.7,38.3,69.3,2024
1179.0,35.0,79.9,28.3,59.4,8.6,23.4,14.7,19.5,8.0,26.3,34.3,16.0,6.5,1.6,9.5,16.3,47.7,36.6,75.3,2024
1429.0,35.0,79.7,28.5,58.2,6.5,19.4,16.1,22.4,9.5,26.3,35.8,16.3,6.8,4.2,11.0,17.0,49.1,33.3,72.0,2024
1407.0,32.0,79.6,26.8,60.9,8.6,24.6,17.3,23.5,13.3,25.1,38.4,13.7,10.3,3.3,13.8,19.1,44.1,35.1,73.3,2024
1454.0,35.0,79.5,28.0,62.8,7.9,24.6,15.6,21.4,13.5,25.5,39.0,14.2,5.9,4.4,12.5,18.1,44.6,32.2,72.7,2024
1202.0,33.0,79.5,27.6,62.2,9.7,29.9,14.6,20.0,11.2,26.5,37.8,16.2,7.1,2.9,11.8,16.0,44.4,32.4,72.8,2024
1423.0,31.0,79.4,27.8,60.4,8.3,23.9,15.4,20.3,10.6,23.7,34.4,12.2,6.5,2.4,8.6,17.0,46.1,34.8,76.0,2024
1160.0,37.0,79.3,28.4,57.3,6.9,17.5,15.8,20.1,9.9,27.0,36.9,16.2,6.0,2.2,12.6,14.9,49.5,39.1,78.4,2024
1294.0,33.0,79.3,29.4,60.5,7.7,22.1,12.9,17.7,8.1,26.8,34.8,14.6,6.3,2.4,11.2,16.6,48.5,34.8,72.9,2024
1213.0,35.0,79.1,26.4,57.4,7.0,20.8,19.3,25.8,11.8,26.4,38.1,12.1,8.3,5.5,12.3,17.9,46.0,33.6,74.9,2024
1395.0,34.0,79.0,28.4,61.4,6.6,18.6,15.7,21.5,12.7,24.4,37.1,16.9,9.0,3.8,12.9,17.5,46.1,35.4,73.1,2024
